serial_no,district_name,block_tehsil_name,village_name,unique_id,water_body_name,latitude,longitude,maximum_water_spread_area
19624,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/016,NH ,25.3314239,88.0136891,0.4
16716,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/017,NH ,25.3289333,88.0164133,0.33
16719,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/018,NH,25.3253067,88.013885,0.14
19621,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/019,MANGO GARDEN,25.3256448,88.0180368,0.45
19623,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/020,BAMBOO GARDEN,25.326145,88.019045,0.31
16670,Malda,Chanchal-Ii,Kashipara,1/19/316/002934/0312299/021,BAMBOO GARDEN,25.3261517,88.0181817,0.35
4044,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/029,MOTIUR RAHAMAN  PONDS,25.3446548,87.851117,0.25
4045,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/030,ARSED    PONDS,25.3447383,87.8499312,0.4
9621,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/031,MAINUL HOQUE    PONDS,25.3452807,87.8504604,0.12
9625,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/032,ANWARELALM   PONDS,25.3477993,87.8453097,0.5
9626,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/033,ANAMUL HOQUE PONDS,25.3350963,87.8584781,0.1
9627,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/034,UAJIRHOSSAIN PONDS,25.3345945,87.85862,0.1
9629,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/035,MD  ABDULHA  PONDS,25.3322641,87.8591591,0.5
9624,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/036,FARUK  PONDS,25.332778,87.8579503,0.3
9623,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/037,SISMAHAMOD PONDS,25.3330042,87.857395,0.1
9630,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/038,ABDUL MATIN PONDS,25.3329677,87.8575372,0.1
9620,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/0312134/039,ENATULLHA PONDS,25.3325047,87.8582858,0.1
4163,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/020,NA,24.9440168,88.1089084,0.28
5951,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/021,NA,24.9472383,88.1110717,0.18
4165,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/022,NA,24.9482975,88.1113588,0.3
4173,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/023,NA,24.9482115,88.1131017,0.4
5943,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/024,NA,24.9500672,88.1136981,0.06
11582,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/025,NA,24.9509465,88.1122731,0.7
20672,Malda,Harishchandrapur-Ii,Jalalpur,1/19/316/002939/0312131/014,MUSTAFA POND,25.3882606,87.8673812,0.09
3921,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/026,NA,24.9499322,88.1108366,0.3
20658,Malda,Harishchandrapur-Ii,Jalalpur,1/19/316/002939/0312131/015,KG SCHOOL POND,25.3863029,87.8648568,0.08
9723,Malda,Harishchandrapur-Ii,Talashur,1/19/316/002939/0312130/069,ANWARA  POLAD ALI POND ,25.3722083,87.8523867,0.08
3923,Malda,Harishchandrapur-Ii,Talashur,1/19/316/002939/0312130/070,NOJRUL POND,25.3724316,87.8561066,0.08
11372,Malda,Harishchandrapur-Ii,Talashur,1/19/316/002939/0312130/071,ABDUL POND,25.37274,87.8560767,0.16
9724,Malda,Harishchandrapur-Ii,Talashur,1/19/316/002939/0312130/072,MALEK POND,25.3722786,87.8562587,0.04
22387,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/046,NA,24.9426306,88.1225702,0.32
6014,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/027,NA,24.9494753,88.1090584,0.28
11579,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/028,NA,24.9586369,88.1222747,0.24
11958,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/029,NA,24.9508617,88.1098167,0.56
11578,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/030,NA,24.9482017,88.1108217,0.9
11577,Malda,English Bazar,Purana Guamalati,1/19/316/002935/0313424/032,NA,24.9459527,88.1236628,0.72
22391,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/047,,24.9463804,88.1193485,0.66
22389,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/048,NA,24.9458701,88.1170549,0.35
23900,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/049,NA,24.9455749,88.1175133,0.24
16815,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/050,NA,24.9451473,88.1106798,0.18
22392,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/051,NA,24.9443849,88.1162017,0.48
22390,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/052,NA,24.942669,88.1171954,0.6
23896,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/053,NA,24.9431783,88.1187217,1.36
16816,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/054,NA,24.9435221,88.1204485,0.6
16817,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/055,NA,24.9450251,88.1216431,0.78
22393,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/056,NA,24.9495883,88.1230683,0.6
23899,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/057,NA,24.94398,88.1224233,0.24
22394,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/058,,24.9389434,88.1245299,0.135
22397,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/059,,24.9385817,88.124325,0.24
22396,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/060,,24.9372034,88.1243667,0.42
16933,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/061,,24.9359822,88.1231879,0.4
22395,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/062,NA,24.9364916,88.1225764,0.25
22398,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/063,NA,24.9373883,88.1226767,0.88
23895,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/065,,24.9373783,88.122645,0.82
22400,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/066,NA,24.9386517,88.1221267,0.32
22399,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/067,NA,24.93978,88.1217517,1.32
23894,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/068,,24.9392397,88.1221317,0.35
16651,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/069,NA,24.9410732,88.119965,0.3
23891,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/070, NA,24.9283632,88.1189007,0.4
16615,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/071,NA,24.931186,88.1211064,0.125
23884,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/072,NA,24.9322049,88.120977,0.35
23889,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/073,NA,24.932365,88.1216517,0.36
23882,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/074,NA,24.9324299,88.1200632,0.36
22401,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/075,NA,24.9332783,88.119825,0.36
16691,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/076,NA,24.9336298,88.1194352,0.12
16709,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/077,NA,24.9344417,88.1196967,0.35
23881,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/078,,24.9361373,88.1205987,0.15
23880,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/079,NA,24.937215,88.12026,0.36
22403,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/080,NA,24.937116,88.1206308,0.15
22405,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/081,NA,24.9376206,88.1205174,0.65
22402,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/082,NA,24.9378745,88.1205218,0.27
16834,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/083,NA,24.9343033,88.1228,0.35
17478,Malda,Chanchal-Ii,Malatipur,1/19/316/002934/0312304/001,BDO OFFICE,25.3336917,88.018705,0.26
17235,Malda,Chanchal-Ii,Malatipur,1/19/316/002934/0312304/002, HOT KHULA KALI MANDIR,25.333601,88.0201162,0.48
17233,Malda,Chanchal-Ii,Malatipur,1/19/316/002934/0312304/003,BLRO OFFICE,25.333215,88.0179217,0.6
16762,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/084,NA,24.9311433,88.1228517,0.18
16831,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/085,NA,24.9318133,88.1178267,0.075
22408,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/086,NA,24.9323253,88.115071,0.36
22404,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/087,NA,24.9330421,88.1157337,0.15
22407,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/088,NA,24.9321267,88.116075,0.09
22406,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/089,NA,24.930515,88.1259632,0.09
23879,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/090,NA,24.9308844,88.1267794,0.06
23878,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/091,NA,24.9281,88.1273466,0.105
24260,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/092,NA,24.9361384,88.1269064,0.12
22412,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/093,NA,24.9416694,88.125078,0.3
22414,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/094,NA,24.9423078,88.1248591,0.42
22417,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/095,NA,24.9421032,88.1245929,0.21
22416,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/096,NA,24.945339,88.1240375,0.66
22413,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/097,NA,24.9452174,88.1260812,1.08
24259,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/098,NA,24.9448391,88.1262661,0.72
22155,Malda,Habibpur,Pindal,1/19/316/002937/0312938/013,NANDU PUKUR ,25.0758596,88.2796634,0.26
19386,Malda,Chanchal-Ii,Choralmani,1/19/316/002934/0312274/009,,25.2887034,87.9934565,1.3
19385,Malda,Chanchal-Ii,Choralmani,1/19/316/002934/0312274/010,,25.2886283,87.9925183,0.7
19390,Malda,Chanchal-Ii,Choralmani,1/19/316/002934/0312274/011,,25.2885656,87.9925556,0.91
19389,Malda,Chanchal-Ii,Choralmani,1/19/316/002934/0312274/012,,25.2862141,87.9917887,0.91
4114,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/009,,25.27837,87.9715567,1.2
4115,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/010,NO,25.27835,87.9715333,0.92
7262,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/011,NA,25.2783683,87.9715817,0.55
4116,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/012,NA,25.278425,87.971595,1.2
4526,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/013,,25.278415,87.9715983,0.8
4117,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/014,,25.2784067,87.9715917,0.7
6806,Malda,Chanchal-Ii,Chhidampur,1/19/316/002934/0312279/005,NA,25.2783567,87.9715883,0.6
4530,Malda,Chanchal-Ii,Chhidampur,1/19/316/002934/0312279/006,NA,25.2784033,87.971615,0.7
4118,Malda,Chanchal-Ii,Dakshin Bhabanipur,1/19/316/002934/0312266/006,NA,25.27841,87.971605,0.4
10649,Malda,Chanchal-Ii,Dakshin Bhabanipur,1/19/316/002934/0312266/007,NA,25.278415,87.9716083,1.5
4119,Malda,Chanchal-Ii,Meghdumra,1/19/316/002934/0312282/015,NA,25.3096217,87.96335,0.66
6782,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/011,NA,25.3291483,88.0190583,0.38
16871,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/015,,25.2828328,88.0316163,0.52
16872,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/016,,25.2828367,88.031555,0.61
16873,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/017,,25.2873184,87.9939615,0.45
20411,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/019,,25.2861051,87.9951694,0.4
16877,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/020,,25.2828347,88.0316729,0.32
16874,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/021,,25.2886939,87.9934872,0.38
19612,Malda,Chanchal-Ii,Kandaran,1/19/316/002934/0312280/022,,25.2880517,87.9929467,0.35
4120,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/012,,25.2876585,87.9945812,0.36
10457,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/013,,25.2876531,87.9945643,0.9
10453,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/014,,25.2828133,88.0315567,0.5
4121,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/015,,25.2828067,88.0315733,0.8
6781,Malda,Chanchal-Ii,Belungaon,1/19/316/002934/0312265/016,,25.2828333,88.0315583,0.36
4122,Malda,Chanchal-Ii,Bijali,1/19/316/002934/0312277/005,,25.2882931,87.9922754,0.72
10498,Malda,Chanchal-Ii,Bijali,1/19/316/002934/0312277/006,,25.2828016,88.03171,0.7
6792,Malda,Chanchal-Ii,Chaitanpati,1/19/316/002934/0312281/003,,25.2833572,87.988813,1.1
16884,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/005,,25.2783783,87.971625,0.5
16881,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/006,,25.2783617,87.9715767,0.6
16879,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/007,,25.27836,87.9715883,0.35
17325,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/008,,25.2783733,87.9716,1
17324,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/009,,25.2783583,87.9715817,1
16251,Malda,Chanchal-Ii,Kshempur,1/19/316/002934/0312275/002,,25.2783533,87.9715967,0.36
16880,Malda,Chanchal-Ii,Kshempur,1/19/316/002934/0312275/003,,25.2783633,87.971595,0.36
16885,Malda,Chanchal-Ii,Uttar Pranpur,1/19/316/002934/0312273/003,,25.2783667,87.9716183,0.32
16886,Malda,Chanchal-Ii,Shripur,1/19/316/002934/0312278/010,,25.3096233,87.9633183,1
22418,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/099,NA,24.95202,88.1196333,0.2
22419,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/100,NA,24.94809,88.1170983,0.36
22420,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/101,NA,24.9524568,88.1169717,0.25
16710,Malda,English Bazar,Tiakati,1/19/316/002935/0313423/102,NA,24.9509817,88.1154483,0.2
19630,Malda,Chanchal-Ii,Khanpur,1/19/316/002934/0312335/021,NEAR BADH ROAD ,25.2837733,88.0956233,0.3
16902,Malda,Chanchal-Ii,Khanpur,1/19/316/002934/0312335/022,NEAR BADH ROAD ,25.2843578,88.0963341,0.8
20341,Malda,Chanchal-Ii,Khanpur,1/19/316/002934/0312335/023,ASHIM MOROL PARA,25.295092,88.0958943,0.52
20338,Malda,Chanchal-Ii,Khanpur,1/19/316/002934/0312335/024,NEAR BADH ROAD ,25.2894542,88.0963298,0.8
