serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
691,Purba Bardhaman,Jamal Pur,Balarampur,UNIS MALLICK ,23.0966861,87.9657927
11333,Purba Bardhaman,Ketugram_I,Berugram,SARANGA PUKUR,23.7704933,87.9784117
19959,Purba Bardhaman,Ketugram_I,Berugram,MIRDA PUKUR ,23.7706917,87.9779983
19957,Purba Bardhaman,Ketugram_I,Berugram,MAJI PUKUR,23.7709483,87.977975
19955,Purba Bardhaman,Ketugram_I,Berugram,KELY GORY,23.7706046,87.9817189
19960,Purba Bardhaman,Ketugram_I,Berugram,CHOKER GORY,23.7723083,87.9813017
11365,Purba Bardhaman,Purbasthali-Ii,Hatsiuri,KHORA PUKUR ,23.5248517,88.2310883
7818,Purba Bardhaman,Mangolkote,Murulia,LOHAR PUKUR,23.5551033,88.049865
20558,Purba Bardhaman,Purbasthali-Ii,Hatsiuri,KHABAR PUKUR ,23.5243733,88.2307933
11366,Purba Bardhaman,Kalna-I,Baghadanga,kibla,23.3337821,88.2149209
18069,Purba Bardhaman,Kalna-I,Hatbele,,23.235916,88.2491369
11367,Purba Bardhaman,Kalna-I,Baghadanga,notun pukur,23.3329365,88.2152989
11368,Purba Bardhaman,Purbasthali-Ii,Hatsiuri,APU PUKUR ,23.5239217,88.2308483
7819,Purba Bardhaman,Mangolkote,Murulia,NATUN PUKUR,23.5479933,88.0524617
15340,Purba Bardhaman,Kalna-I,Hatbele,,23.236516,88.2470942
7816,Purba Bardhaman,Mangolkote,Murulia,TALBONA,23.5493067,88.0521133
15342,Purba Bardhaman,Kalna-I,Hatbele,,23.2360632,88.2476168
11370,Purba Bardhaman,Purbasthali-Ii,Hatsiuri,CHOTO SOLO,23.5185128,88.229777
7815,Purba Bardhaman,Mangolkote,Murulia,THAKUR PUKUR ,23.5495983,88.0510383
