serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
11781,Howrah,Jagatballavpur,Naikuli,NIKULI BISHALAXMI POND,22.665555555555553,88.09944444444444
1144,Howrah,Jagatballavpur,Naikuli,KOLEY PUKUR,22.665277777777778,88.10083333333333
13799,Howrah,Panchla,Beldubi (Ct),DAKSHIN BELDUBI ,22.5325,88.17277777777778
14357,Howrah,Panchla,Shuvararah (Ct),pond of subah mudi,22.578611111111112,88.12888888888888
13805,Howrah,Panchla,Beldubi (Ct),NEAR DAKSHIN BELDUBI ,22.53222222222222,88.17388889
13762,Howrah,Panchla,Beldubi (Ct),,22.53222222222222,88.17277777777778
25659,Howrah,Panchla,Shuvararah (Ct),POND OF SHRIKANTA MAHATO,22.578055555555554,88.13055555555555
14464,Howrah,Panchla,Shuvararah (Ct),pond of pravat samanta ,22.578611111111112,88.13083333333333
14462,Howrah,Panchla,Shuvararah (Ct),pond of nirmal samanta,22.577222222222222,88.1325
13833,Howrah,Panchla,Shuvararah (Ct),pond of tarun Kumar   samanta ,22.576944444444443,88.13277777777778
14475,Howrah,Panchla,Shuvararah (Ct),pond of asto samanta,22.57638888888889,88.13333333333334
10766,Howrah,Panchla,Sahapur (Ct),RATAN PAL PONDS,22.522777777777776,88.16472222222222
10767,Howrah,Panchla,Sahapur (Ct),MAHANANDA ADHIKARI PONDS,22.522777777777776,88.16472222222222
10760,Howrah,Panchla,Sahapur (Ct),,22.522777777777776,88.16472222222222
10768,Howrah,Panchla,Sahapur (Ct),SUKUMAR PAL,22.523055555555555,88.16416666666667
1143,Howrah,Panchla,Sahapur (Ct),Ranajit pal,22.522777777777776,88.16333333333334
10769,Howrah,Panchla,Sahapur (Ct),PRABIR ROY PONDS,22.522777777777776,88.16333333333334
10765,Howrah,Panchla,Sahapur (Ct),BALAI SANDHUKAN PONDS,22.522777777777776,88.16333333333334
10771,Howrah,Panchla,Sahapur (Ct),BASTALA PONDS,22.520555555555553,88.16555555555556
10770,Howrah,Panchla,Sahapur (Ct),GHOSHPONDS,22.520555555555553,88.16555555555556
1625,Howrah,Panchla,Sahapur (Ct),Binoy pal ponds,22.520833333333332,88.16555555555556
10782,Howrah,Panchla,Sahapur (Ct),PRADIP PARAMANICK PONDS,22.520555555555553,88.16555555555556
