serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
18481,Dakshin Dinajpur,Kumarganj,Mohipur,RATAN SINGH ROY,25.4066291,88.7575792
23562,Dakshin Dinajpur,Balurghat,Chak Manipur,ARABUNDU PUKUR,25.3121237,88.76112
23561,Dakshin Dinajpur,Balurghat,Chak Manipur,KHEJUR PUKUR,25.3118606,88.7606085
18485,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.22795,88.8992433
21918,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.22795,88.8992267
21904,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.2280322,88.9032097
21905,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.2247203,88.9062052
21906,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.2184116,88.9047075
22483,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.2315867,88.905105
18488,Dakshin Dinajpur,Kumarganj,Mohipur,HOSPITAL PUKUR ,25.4052454,88.755114
24225,Dakshin Dinajpur,Kushmandi,Kashimpur,PATTAMARI PUKUR ,25.456665,88.3300775
18490,Dakshin Dinajpur,Kumarganj,Mohipur,JITEN BARMAN,25.4065626,88.7537875
22606,Dakshin Dinajpur,Kumarganj,Mohipur,JITEN BARMAN ,25.4061372,88.7537223
23560,Dakshin Dinajpur,Balurghat,Chak Manipur,KALA PUKUR,25.3097418,88.7604922
18506,Dakshin Dinajpur,Kumarganj,Khorda Mohana,SAMRAT DAS,25.4036285,88.7544326
11285,Dakshin Dinajpur,Kushmandi,Hansrail,NULUA PUKUR ,25.4632245,88.3247887
22415,Dakshin Dinajpur,Kumarganj,Khorda Mohana,,25.4090557,88.7543605
18510,Dakshin Dinajpur,Balurghat,Chak Manipur,MATH PUKUR,25.3091766,88.7601535
5952,Dakshin Dinajpur,Kushmandi,Hansrail,POKA DHORA PUKUR ,25.4652954,88.328074
20178,Dakshin Dinajpur,Kumarganj,Khorda Mohana,GOLAK BARMAN ,25.4042294,88.7532132
20177,Dakshin Dinajpur,Kumarganj,Khorda Mohana,ALOK SWARNAKAR ,25.4038863,88.7533183
18517,Dakshin Dinajpur,Balurghat,Chak Manipur,DOLA PUKUR,25.3091277,88.7618241
20176,Dakshin Dinajpur,Kumarganj,Khorda Mohana,BINOD BIHARI,25.4031309,88.7542952
23556,Dakshin Dinajpur,Balurghat,Chak Manipur,KALA BAGAN,25.3090907,88.7610838
18525,Dakshin Dinajpur,Kumarganj,Khorda Mohana,NEAR MONDIR ,25.4029313,88.7531663
24232,Dakshin Dinajpur,Kushmandi,Baghna,BARODIGHI,25.4613974,88.3411342
18523,Dakshin Dinajpur,Kumarganj,Khorda Mohana,NEAR MONDIR ,25.4028082,88.7531702
23559,Dakshin Dinajpur,Balurghat,Chak Manipur,TAL PUKUR,25.3086058,88.7616726
20775,Dakshin Dinajpur,Kumarganj,Khorda Mohana,RANA PUKU,25.4037945,88.7503385
18540,Dakshin Dinajpur,Balurghat,Chak Manipur,SUMUL PUKUR,25.3085264,88.7618673
24233,Dakshin Dinajpur,Kushmandi,Baghna,HAJRA PUKUR ,25.4616279,88.3380376
22604,Dakshin Dinajpur,Kumarganj,Mohipur,PANCHAYAT PUKUR ,25.4058546,88.7508089
20174,Dakshin Dinajpur,Kumarganj,Khorda Mohana,PINTU PAUL,25.402877,88.74976
20175,Dakshin Dinajpur,Kumarganj,Khorda Mohana,RATAN PAUL,25.4029806,88.7489345
22414,Dakshin Dinajpur,Kumarganj,Khorda Mohana,RABIN CHANDRA ROY,25.4025622,88.7490016
24038,Dakshin Dinajpur,Kumarganj,Bishwanathpur,LAXMI DAS,25.4018084,88.7552295
18580,Dakshin Dinajpur,Kumarganj,Sundartala,BABLA SARKAR,25.3765614,88.7716113
18592,Dakshin Dinajpur,Kumarganj,Sundartala,PHANIBHUSON SARKAR,25.3766808,88.771219
20789,Dakshin Dinajpur,Kumarganj,Sundartala,DINABANDHU BARMAN,25.3776605,88.7714092
18582,Dakshin Dinajpur,Kumarganj,Sundartala,SUDEB BARMAN,25.3781039,88.7715698
18591,Dakshin Dinajpur,Kumarganj,Sundartala,BHABEN BARMAN ,25.3781346,88.7713998
18594,Dakshin Dinajpur,Kumarganj,Sundartala,PHANIBHUSON MANDAL,25.3783604,88.7705323
23094,Dakshin Dinajpur,Kumarganj,Amritapur,BACCHU ROY,25.3846041,88.7836167
21719,Dakshin Dinajpur,Kumarganj,Amritapur,RATHIN MANDAL,25.3844585,88.7831902
19983,Dakshin Dinajpur,Kumarganj,Bishwanathpur,NEAR MOHONA HATT,25.397195,88.756053
5990,Dakshin Dinajpur,Harirampur,Khayerbari (I),ANSAR ALI POUND ,25.4302576,88.3215887
5989,Dakshin Dinajpur,Harirampur,Khayerbari (I),ABDUL OHAB POUND ,25.430035,88.3223717
5991,Dakshin Dinajpur,Harirampur,Khayerbari (I),KALANI POUND ,25.4304631,88.3188057
21961,Dakshin Dinajpur,Kumarganj,Bishwanathpur,NURU DAS,25.3987636,88.7537713
18609,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Sanjay Sarkar Pond,25.3130444,88.8911058
21960,Dakshin Dinajpur,Kumarganj,Bishwanathpur,LAXMI DAS,25.3999442,88.7552488
